| 02-06-2018 | 15:04:28.896 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 349993.324009 seconds
| 02-13-2018 | 04:02:32.747 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 1788.065566 seconds
| 02-13-2018 | 04:12:33.429 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-13-2018 | 04:12:33.432 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-13 09:32:20 +0000
| 02-13-2018 | 14:49:11.673 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 369212.479276 seconds
| 02-13-2018 | 14:49:11.688 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 369212.479276 seconds
| 02-13-2018 | 14:49:11.763 | 495 | 5135 | AutoUpdateService.m |  166 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update Timer has elapsed while system was in sleep. Auto Update timer will fire in 0 seconds
| 02-13-2018 | 14:49:11.763 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 5260.000000 seconds
| 02-13-2018 | 14:49:27.737 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-13-2018 | 14:49:27.737 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-13 21:16:51 +0000
| 02-13-2018 | 14:52:27.735 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 369016.432792 seconds
| 02-13-2018 | 14:52:27.735 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 369016.432792 seconds
| 02-13-2018 | 14:52:27.735 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 5064.027804
| 02-13-2018 | 14:52:27.735 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 5064.027804 seconds
| 02-13-2018 | 16:16:51.142 | 495 | 5135 | AutoUpdateService.m |   72 | -[AutoUpdateService logAutoUpdateState] | LM_AUTOUPDATE |   LL_ALWAYS | Resolved Auto-Update State: Auto. Resolved Auto-Update Domain: User
| 02-13-2018 | 16:16:51.143 | 495 | 5135 | AutoUpdateService.m |   80 | -[AutoUpdateService logAutoUpdateState] | LM_AUTOUPDATE |   LL_ALWAYS | Resolved Auto-Update Defer Count: -1. Resolved Auto-Update Defer Domain: User
| 02-13-2018 | 16:16:51.147 | 495 | 5135 | AutoUpdateService.m |  219 | -[AutoUpdateService checkForUpdateIsUserTriggered:] | LM_AUTOUPDATE |   LL_ALWAYS | Checking for update now: Scheduler triggered
| 02-13-2018 | 16:16:51.147 | 495 | 5135 | AutoUpdateService.m |   72 | -[AutoUpdateService logAutoUpdateState] | LM_AUTOUPDATE |   LL_ALWAYS | Resolved Auto-Update State: Auto. Resolved Auto-Update Domain: User
| 02-13-2018 | 16:16:51.147 | 495 | 5135 | AutoUpdateService.m |   80 | -[AutoUpdateService logAutoUpdateState] | LM_AUTOUPDATE |   LL_ALWAYS | Resolved Auto-Update Defer Count: -1. Resolved Auto-Update Defer Domain: User
| 02-13-2018 | 16:16:51.149 | 495 | 5135 | AutoUpdateService.m |  313 | -[AutoUpdateService randomizedAutoUpdateInterval] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update check interval: 86400.000000 seconds
| 02-13-2018 | 16:16:51.152 | 495 | 5135 | AutoUpdateService.m |  317 | -[AutoUpdateService randomizedAutoUpdateInterval] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update check random window is set to 1153.000000 seconds
| 02-13-2018 | 16:16:51.152 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 87553.000000 seconds
| 02-13-2018 | 16:53:42.036 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-13-2018 | 16:53:42.065 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-14 21:36:04 +0000
| 02-13-2018 | 21:24:42.712 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 345481.486626 seconds
| 02-13-2018 | 21:24:42.761 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 345481.486626 seconds
| 02-13-2018 | 21:24:42.793 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 69081.391532
| 02-13-2018 | 21:24:42.793 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 69081.391532 seconds
| 02-13-2018 | 21:39:59.522 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-13-2018 | 21:39:59.563 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-14 21:36:04 +0000
| 02-13-2018 | 22:59:47.605 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 339776.642545 seconds
| 02-13-2018 | 22:59:47.611 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 339776.642545 seconds
| 02-13-2018 | 22:59:47.612 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 63376.573186
| 02-13-2018 | 22:59:47.612 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 63376.573186 seconds
| 02-13-2018 | 23:07:20.271 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-13-2018 | 23:07:20.274 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-14 21:36:04 +0000
| 02-13-2018 | 23:08:50.619 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 339233.635051 seconds
| 02-13-2018 | 23:08:50.621 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 339233.635051 seconds
| 02-13-2018 | 23:08:50.621 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 62833.563434
| 02-13-2018 | 23:08:50.622 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 62833.563434 seconds
| 02-13-2018 | 23:41:29.094 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-13-2018 | 23:41:29.099 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-14 21:36:04 +0000
| 02-13-2018 | 23:44:53.281 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 337070.973901 seconds
| 02-13-2018 | 23:44:53.281 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 337070.973901 seconds
| 02-13-2018 | 23:44:53.281 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 60670.904223
| 02-13-2018 | 23:44:53.281 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 60670.904223 seconds
| 02-14-2018 | 00:13:36.751 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-14-2018 | 00:13:36.753 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-14 21:36:04 +0000
| 02-14-2018 | 00:13:48.975 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 335335.279397 seconds
| 02-14-2018 | 00:13:48.975 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 335335.279397 seconds
| 02-14-2018 | 00:13:48.976 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 58935.209584
| 02-14-2018 | 00:13:48.976 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 58935.209584 seconds
| 02-14-2018 | 00:20:07.763 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-14-2018 | 00:20:07.782 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-14 21:36:04 +0000
| 02-14-2018 | 01:50:40.726 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 329523.528513 seconds
| 02-14-2018 | 01:50:40.745 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 329523.528513 seconds
| 02-14-2018 | 01:50:40.745 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 53123.440447
| 02-14-2018 | 01:50:40.745 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 53123.440447 seconds
| 02-14-2018 | 01:51:06.268 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-14-2018 | 01:51:06.285 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-14 21:36:04 +0000
| 02-14-2018 | 02:03:55.850 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 328728.423087 seconds
| 02-14-2018 | 02:03:55.855 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 328728.423087 seconds
| 02-14-2018 | 02:03:55.856 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 52328.329842
| 02-14-2018 | 02:03:55.856 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 52328.329842 seconds
| 02-14-2018 | 02:32:15.742 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-14-2018 | 02:32:15.743 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-14 21:36:04 +0000
| 02-15-2018 | 00:53:01.714 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 246582.616254 seconds
| 02-15-2018 | 00:53:01.746 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 246582.616254 seconds
| 02-15-2018 | 00:53:02.156 | 495 | 5135 | AutoUpdateService.m |  166 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update Timer has elapsed while system was in sleep. Auto Update timer will fire in 0 seconds
| 02-15-2018 | 00:53:02.157 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 3773.000000 seconds
| 02-15-2018 | 01:03:05.098 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-15-2018 | 01:03:05.100 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-15 06:55:55 +0000
| 02-15-2018 | 01:11:05.972 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 245498.390872 seconds
| 02-15-2018 | 01:11:05.972 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 245498.390872 seconds
| 02-15-2018 | 01:11:05.972 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 2689.184913
| 02-15-2018 | 01:11:05.972 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 2689.184913 seconds
| 02-15-2018 | 01:55:55.789 | 495 | 5135 | AutoUpdateService.m |   72 | -[AutoUpdateService logAutoUpdateState] | LM_AUTOUPDATE |   LL_ALWAYS | Resolved Auto-Update State: Auto. Resolved Auto-Update Domain: User
| 02-15-2018 | 01:55:55.797 | 495 | 5135 | AutoUpdateService.m |   80 | -[AutoUpdateService logAutoUpdateState] | LM_AUTOUPDATE |   LL_ALWAYS | Resolved Auto-Update Defer Count: -1. Resolved Auto-Update Defer Domain: User
| 02-15-2018 | 01:55:55.798 | 495 | 5135 | AutoUpdateService.m |  219 | -[AutoUpdateService checkForUpdateIsUserTriggered:] | LM_AUTOUPDATE |   LL_ALWAYS | Checking for update now: Scheduler triggered
| 02-15-2018 | 01:55:55.798 | 495 | 5135 | AutoUpdateService.m |   72 | -[AutoUpdateService logAutoUpdateState] | LM_AUTOUPDATE |   LL_ALWAYS | Resolved Auto-Update State: Auto. Resolved Auto-Update Domain: User
| 02-15-2018 | 01:55:55.798 | 495 | 5135 | AutoUpdateService.m |   80 | -[AutoUpdateService logAutoUpdateState] | LM_AUTOUPDATE |   LL_ALWAYS | Resolved Auto-Update Defer Count: -1. Resolved Auto-Update Defer Domain: User
| 02-15-2018 | 01:55:55.807 | 495 | 5135 | AutoUpdateService.m |  313 | -[AutoUpdateService randomizedAutoUpdateInterval] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update check interval: 86400.000000 seconds
| 02-15-2018 | 01:55:55.807 | 495 | 5135 | AutoUpdateService.m |  317 | -[AutoUpdateService randomizedAutoUpdateInterval] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update check random window is set to 2257.000000 seconds
| 02-15-2018 | 01:55:55.807 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 88657.000000 seconds
| 02-15-2018 | 03:02:11.527 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-15-2018 | 03:02:11.723 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-16 07:33:32 +0000
| 02-15-2018 | 03:03:02.839 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 238781.523564 seconds
| 02-15-2018 | 03:03:02.891 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 238781.523564 seconds
| 02-15-2018 | 03:03:02.892 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 84629.915858
| 02-15-2018 | 03:03:02.892 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 84629.915858 seconds
| 02-15-2018 | 03:33:24.409 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-15-2018 | 03:33:24.569 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-16 07:33:32 +0000
| 02-15-2018 | 14:35:20.701 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 197243.713770 seconds
| 02-15-2018 | 14:35:20.706 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 197243.713770 seconds
| 02-15-2018 | 14:35:20.707 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 43092.101094
| 02-15-2018 | 14:35:20.707 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 43092.101094 seconds
| 02-15-2018 | 14:45:18.327 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-15-2018 | 14:45:18.395 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-16 07:33:32 +0000
| 02-15-2018 | 14:46:54.236 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 196550.183599 seconds
| 02-15-2018 | 14:46:54.238 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 196550.183599 seconds
| 02-15-2018 | 14:46:54.238 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 42398.569478
| 02-15-2018 | 14:46:54.238 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 42398.569478 seconds
| 02-15-2018 | 14:54:09.493 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-15-2018 | 14:54:09.634 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-16 07:33:32 +0000
| 02-15-2018 | 14:55:07.572 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 196056.850144 seconds
| 02-15-2018 | 14:55:07.587 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 196056.850144 seconds
| 02-15-2018 | 14:55:07.587 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 41905.220345
| 02-15-2018 | 14:55:07.587 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 41905.220345 seconds
| 02-15-2018 | 15:21:33.747 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-15-2018 | 15:21:33.757 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-16 07:33:32 +0000
| 02-15-2018 | 15:25:22.158 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 194242.279825 seconds
| 02-15-2018 | 15:25:22.165 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 194242.279825 seconds
| 02-15-2018 | 15:25:22.165 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 40090.643208
